,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats,torque_1,Age,seller_type_Individual,seller_type_Trustmark Dealer
4048,400000,70000,1,2,4,18.9,1197.0,82.0,5.0,114.0,7,1,0
4049,100000,42500,1,1,5,19.7,796.0,46.3,5.0,62.0,16,1,0
4050,350000,25000,1,1,5,20.36,1197.0,78.9,5.0,111.8,10,1,0
4051,450000,80000,4,1,4,13.7,2197.0,138.1,7.0,320.0,9,1,0
4052,350000,90000,4,1,5,12.7,2609.0,116.6,8.0,277.62300000000005,16,1,0
4053,250000,80000,4,1,2,22.07,1199.0,73.9,5.0,180.0,12,1,0
4054,450000,146000,4,1,4,15.96,2523.0,62.1,7.0,195.0,9,1,0
4055,157000,47200,1,1,3,16.1,796.0,37.0,4.0,59.0,9,1,0
4056,1500000,60000,4,1,5,15.1,2179.0,152.87,7.0,360.0,4,1,0
4057,1500000,60000,4,1,5,15.1,2179.0,152.87,7.0,360.0,4,1,0
4058,75000,100000,1,1,4,15.3,1193.0,65.3,5.0,102.0,15,1,0
4059,280000,100000,4,1,4,14.8,2499.0,80.0,10.0,186.39,12,1,0
4060,600000,35000,1,1,5,18.6,1197.0,81.83,5.0,114.7,7,1,0
4061,250999,120000,4,1,2,15.3,2956.0,83.8,7.0,250.0,10,1,0
4062,350000,80000,1,1,4,12.5,1794.0,132.0,5.0,170.0,12,1,0
4063,300000,34000,1,1,5,23.01,999.0,67.0,5.0,91.0,6,1,0
4064,819999,50000,4,1,5,19.87,1461.0,83.8,5.0,200.0,5,1,0
4065,409999,100000,4,1,4,19.61,1405.0,70.0,5.0,135.4,12,1,0
4066,275000,52000,1,1,4,13.9,1599.0,103.2,5.0,146.169,14,1,0
4067,497000,110000,4,1,5,20.77,1248.0,88.76,7.0,200.0,9,1,0
4068,500000,70000,1,1,5,18.6,1197.0,81.83,5.0,114.7,7,1,0
4069,170000,120000,4,1,4,14.0,2523.0,83.0,7.0,176.0,16,1,0
4070,515000,68609,4,1,5,22.7,1498.0,89.84,5.0,204.0,6,0,0
4071,925000,33360,4,1,5,22.77,1498.0,98.59,5.0,205.0,4,0,0
4072,1460000,5000,4,1,5,17.3,1497.0,121.0,7.0,300.0,3,1,0
4073,2700000,10000,4,2,5,13.8,2999.0,174.57,7.0,380.0,3,1,0
4074,830000,35000,4,1,5,21.5,1497.0,108.5,5.0,260.0,5,1,0
4075,975000,30000,4,1,5,23.0,1498.0,98.96,5.0,205.0,3,1,0
4076,620000,15000,1,1,5,20.4,1194.0,94.93,5.0,120.0,4,1,0
4077,860000,14317,1,1,5,14.23,1498.0,104.55,5.0,142.0,3,0,0
4078,430000,5000,1,1,4,20.63,1198.0,67.0,5.0,104.0,4,1,0
4079,1227000,5000,1,2,5,18.0,1497.0,117.6,5.0,145.0,3,1,0
4080,860000,28000,1,1,5,17.8,1497.0,117.3,5.0,145.0,5,1,0
4081,950000,40000,4,1,5,23.0,1498.0,98.96,5.0,205.0,4,1,0
4082,225000,87237,4,1,4,20.0,1399.0,68.05,5.0,160.0,10,0,0
4083,500000,99500,4,1,3,11.5,1991.0,147.9,7.0,320.0,11,1,0
4084,500000,62960,4,1,5,25.83,1498.0,99.0,5.0,215.0,5,0,0
4085,1700000,16500,1,2,5,13.96,1451.0,141.0,5.0,250.0,3,0,0
4086,545000,110000,4,1,5,20.77,1248.0,88.76,7.0,200.0,8,1,0
4087,400000,72000,4,1,5,22.9,1248.0,74.0,5.0,190.0,11,1,0
4088,650000,50000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
4089,114999,55000,1,1,4,13.9,1599.0,103.2,5.0,146.169,14,1,0
4090,562000,60000,4,1,5,27.39,1248.0,74.0,5.0,190.0,7,1,0
4091,96000,120000,4,1,5,14.07,2956.0,83.1,7.0,250.0,20,1,0
4092,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
4093,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
4094,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
4095,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
4096,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
4097,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
4098,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
4099,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
4100,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
4101,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
4102,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
4103,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
4104,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
4105,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
4106,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4107,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4108,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
4109,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
4110,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
4111,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
4112,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
4113,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
4114,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
4115,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
4116,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
4117,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
4118,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
4119,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
4120,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
4121,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
4122,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
4123,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
4124,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
4125,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4126,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4127,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
4128,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
4129,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
4130,155000,100000,4,1,3,14.8,1998.0,68.0,5.0,122.625,23,1,0
4131,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
4132,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
4133,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
4134,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
4135,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
4136,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
4137,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
4138,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
4139,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
4140,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
4141,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
4142,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
4143,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
4144,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
4145,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4146,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4147,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
4148,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
4149,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
4150,590000,80000,4,1,5,25.01,1498.0,89.75,5.0,204.0,7,1,0
4151,350000,120000,4,1,4,24.4,1120.0,71.0,5.0,180.4,6,1,0
4152,484999,30000,1,1,5,20.89,1197.0,81.8,5.0,113.0,5,1,0
4153,240000,110000,4,1,4,19.1,1405.0,70.0,5.0,135.4,7,1,0
4154,500000,219000,4,1,4,12.8,2494.0,102.0,8.0,200.124,14,1,0
4155,300000,80000,1,1,5,24.7,796.0,47.3,5.0,69.0,5,1,0
4156,750000,80000,4,1,5,28.09,1248.0,88.5,5.0,200.0,6,1,0
4157,574000,35000,1,1,4,20.85,1197.0,83.14,5.0,115.0,6,1,0
4158,200000,167000,4,1,5,22.3,1248.0,88.8,5.0,200.0,9,1,0
4159,1100000,94000,4,1,5,19.67,1582.0,126.2,5.0,259.9,6,1,0
4160,350000,80000,1,1,5,17.92,1086.0,62.1,5.0,96.1,10,1,0
4161,70000,100000,1,1,4,16.1,796.0,37.0,4.0,59.0,24,1,0
4162,120000,90000,1,1,4,13.8,1299.0,70.0,5.0,104.967,17,1,0
4163,700000,246000,4,1,4,12.99,2494.0,100.0,7.0,200.0,10,1,0
4164,500000,10000,1,1,5,21.4,1197.0,83.1,5.0,115.0,3,1,0
4165,370000,90000,4,1,5,19.09,1405.0,69.01,5.0,135.0,6,1,0
4166,600000,5200,1,1,5,20.3,1199.0,83.81,5.0,114.0,3,1,0
4167,100000,120000,1,1,4,17.3,993.0,60.0,5.0,78.0,16,1,0
4168,409999,90000,4,1,4,22.9,1248.0,74.0,5.0,190.0,9,1,0
4169,750000,50000,1,2,5,18.0,1497.0,117.3,5.0,145.0,6,1,0
4170,600000,5000,1,1,5,18.9,1197.0,81.86,5.0,113.75,5,1,0
4171,550000,10500,1,1,5,18.15,1198.0,82.0,6.0,115.0,4,1,0
4172,950000,26000,4,1,5,19.6,1461.0,108.45,5.0,245.0,4,1,0
4173,645000,139000,4,2,5,11.79,2179.0,120.0,8.0,290.0,8,1,0
4174,750000,60000,4,1,4,15.1,2179.0,140.0,7.0,330.0,8,1,0
4175,650000,40000,1,1,5,11.7,1796.0,178.0,5.0,240.345,16,1,0
4176,800000,25000,1,1,5,15.85,1499.0,110.4,5.0,140.0,7,1,0
4177,350000,60000,1,1,4,14.53,1798.0,138.0,5.0,173.0,12,1,0
4178,700000,25000,1,1,5,15.85,1499.0,110.4,5.0,140.0,7,1,0
4179,335000,15000,1,1,5,17.5,1298.0,85.8,5.0,114.0,11,1,0
4180,270000,110000,4,1,5,19.3,1248.0,73.9,5.0,190.0,10,1,0
4181,320000,100000,4,1,4,19.3,1248.0,73.9,5.0,190.0,12,1,0
4182,120000,120000,1,1,5,17.8,1086.0,63.0,5.0,96.138,15,1,0
4183,730000,55000,1,2,4,12.3,1781.0,163.2,5.0,224.649,12,1,0
4184,125000,120000,1,1,3,15.0,1586.0,104.68,5.0,145.0,15,1,0
4185,150000,35000,1,1,5,18.2,1061.0,64.0,5.0,84.0,15,1,0
4186,310000,13000,1,1,5,24.7,796.0,47.3,5.0,69.0,4,1,0
4187,625000,50000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
4188,267000,40000,1,1,5,20.36,1197.0,78.9,5.0,111.7,10,1,0
4189,600000,25000,1,1,5,17.19,1197.0,81.86,5.0,114.73,6,1,0
4190,180000,110000,1,1,4,15.37,1196.0,73.0,7.0,101.0,11,1,0
4191,700000,5000,1,1,5,23.87,1197.0,88.5,5.0,113.0,3,1,0
4192,121000,50000,1,1,4,16.1,796.0,37.0,4.0,59.0,9,1,0
4193,350000,80000,1,1,3,18.9,1197.0,82.0,5.0,114.0,8,1,0
4194,869999,225000,4,1,4,12.99,2494.0,100.0,8.0,200.0,10,1,0
4195,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
4196,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
4197,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
4198,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
4199,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
4200,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
4201,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
4202,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
4203,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
4204,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
4205,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
4206,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
4207,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
4208,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
4209,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4210,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4211,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
4212,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
4213,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
4214,80000,100000,1,1,3,17.3,1061.0,64.0,5.0,84.366,14,1,0
4215,120000,93331,1,1,4,19.81,1086.0,68.05,5.0,99.04,14,1,0
4216,370000,120000,4,1,4,13.5,2179.0,115.0,5.0,277.5,10,1,0
4217,750000,70000,4,1,5,19.01,1461.0,108.5,5.0,248.0,7,1,0
4218,484999,100000,4,1,5,15.96,2523.0,63.0,9.0,180.0,7,1,0
4219,120000,90000,4,1,4,13.1,1493.0,82.0,5.0,187.0,16,1,0
4220,860000,28000,1,1,5,17.8,1497.0,117.3,5.0,145.0,5,1,0
4221,650000,50000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
4222,650000,90000,4,1,5,20.77,1248.0,88.8,7.0,200.0,8,1,0
4223,710000,40000,4,1,5,24.8,1396.0,88.7,5.0,219.7,6,1,0
4224,430000,113000,4,1,5,25.83,1498.0,99.0,5.0,215.0,5,1,0
4225,305000,188000,4,1,4,17.8,1248.0,75.0,5.0,190.0,11,1,0
4226,220000,100000,4,1,5,20.0,1399.0,68.0,5.0,160.0,11,1,0
4227,150000,225000,4,1,3,14.0,1948.0,90.0,9.0,190.0,12,1,0
4228,660000,67000,4,1,4,18.49,1493.0,100.0,7.0,240.0,5,1,0
4229,140000,70000,4,1,2,25.44,936.0,57.6,5.0,150.0,11,1,0
4230,1100000,50000,1,1,5,14.28,1798.0,138.03,5.0,173.0,7,1,0
4231,2450000,60000,4,2,5,16.36,2179.0,187.7,5.0,450.0,9,1,0
4232,625000,34000,4,2,5,22.0,1498.0,108.495,5.0,250.0,5,1,0
4233,198000,110000,1,1,3,12.8,1493.0,100.0,5.0,128.511,18,1,0
4234,130000,140000,1,1,4,18.9,998.0,67.1,5.0,90.0,17,1,0
4235,540000,100000,1,1,4,16.8,1497.0,116.3,5.0,146.0,10,1,0
4236,550000,10000,1,2,5,18.9,1197.0,81.86,5.0,113.75,5,1,0
4237,475000,30000,1,1,5,21.63,998.0,67.04,5.0,90.0,4,1,0
4238,3100000,90000,4,2,5,15.04,2755.0,174.5,7.0,450.0,6,1,0
4239,217000,120000,4,1,5,21.1,1248.0,73.9,5.0,113.0,12,1,0
4240,750000,6500,1,2,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
4241,350000,80000,1,1,5,11.96,1298.0,80.0,8.0,103.0,12,1,0
4242,400000,100000,4,1,3,12.05,2179.0,120.0,7.0,290.0,14,1,0
4243,570000,120000,4,1,4,23.59,1364.0,67.05,5.0,170.0,7,1,0
4244,180000,120000,1,1,4,21.1,814.0,55.2,5.0,74.5,10,1,0
4245,68000,110000,1,1,3,13.1,1598.0,77.0,5.0,121.0,24,1,0
4246,280000,150000,4,1,3,18.7,1896.0,66.0,5.0,210.0,16,1,0
4247,90000,120000,4,1,2,16.1,1405.0,70.0,5.0,132.435,17,1,0
4248,2600000,100000,4,2,4,15.26,2143.0,203.2,5.0,500.0,7,1,0
4249,700000,63000,4,1,5,15.3,2956.0,83.83,7.0,250.0,4,1,0
4250,1850000,40000,4,2,4,17.9,2143.0,136.0,5.0,300.0,6,1,0
4251,685000,109000,4,1,5,22.7,1498.0,89.84,5.0,204.0,7,0,0
4252,565000,114000,4,1,5,25.2,1248.0,73.94,5.0,190.0,7,0,0
4253,1600000,33000,1,2,4,14.7,1798.0,177.5,5.0,250.0,5,0,0
4254,395000,160000,4,1,3,24.0,1120.0,70.0,5.0,160.0,8,0,0
4255,425000,101000,4,1,5,21.9,1396.0,88.76,5.0,219.6,9,0,0
4256,1350000,5400,4,1,1,22.27,1498.0,108.6,5.0,250.0,3,0,0
4257,1950000,45000,4,2,4,16.38,1995.0,183.0,5.0,400.0,6,0,0
4258,535000,31000,1,2,5,24.04,999.0,67.0,5.0,91.0,4,0,0
4259,500000,31000,1,1,5,23.01,999.0,67.0,5.0,91.0,4,0,0
4260,434999,55000,1,1,5,20.52,1197.0,81.8,5.0,113.0,6,0,0
4261,250000,55000,1,2,5,21.9,624.0,37.48,4.0,51.0,4,0,0
4262,700000,117000,4,1,5,22.32,1582.0,126.32,5.0,259.8,8,0,0
4263,1100000,102000,4,2,5,19.62,1995.0,187.74,5.0,400.0,12,0,0
4264,900000,108000,4,2,5,17.42,1968.0,175.0,5.0,350.0,10,0,0
4265,425000,75000,1,1,5,20.52,1197.0,81.8,5.0,113.0,7,0,0
4266,1600000,74000,4,2,5,10.0,2148.0,170.0,5.0,400.0,11,0,0
4267,325000,158000,4,1,5,24.4,1499.0,98.96,5.0,215.0,9,0,0
4268,2700000,10000,4,2,5,13.8,2999.0,174.57,7.0,380.0,3,1,0
4269,950000,40000,4,1,5,23.0,1498.0,98.96,5.0,205.0,4,1,0
4270,1140000,10000,4,2,5,21.5,1497.0,108.5,5.0,260.0,3,1,0
4271,980000,53000,4,1,5,17.6,2179.0,147.94,7.0,320.0,5,1,0
4272,1920000,20000,4,1,4,16.3,1956.0,170.0,5.0,350.0,5,1,0
4273,808000,5000,1,1,5,18.24,999.0,108.6,5.0,175.0,2,1,0
4274,550000,30000,1,1,5,19.1,1197.0,85.8,5.0,114.0,8,1,0
4275,215000,64000,1,1,5,19.7,796.0,46.3,5.0,62.0,12,1,0
4276,512000,10500,1,1,5,18.16,1196.0,86.8,5.0,112.0,6,1,0
4277,215000,50000,1,1,4,19.7,796.0,46.3,5.0,62.0,11,1,0
4278,500000,60000,4,1,5,20.5,1598.0,103.5,5.0,250.0,10,1,0
4279,700000,35000,4,1,5,21.14,1498.0,103.52,5.0,250.0,7,1,0
4280,525000,135000,4,1,5,13.93,2179.0,138.03,7.0,320.0,10,1,0
4281,550000,70000,4,1,4,12.05,2179.0,120.0,9.0,290.0,11,1,0
4282,750000,80000,4,1,5,24.3,1248.0,88.5,5.0,200.0,6,1,0
4283,395000,25000,1,1,5,21.63,998.0,67.0,5.0,90.0,5,1,0
4284,675000,5000,1,1,5,18.6,1197.0,81.83,5.0,114.7,5,1,0
4285,140000,80000,1,1,3,17.92,1086.0,62.1,5.0,96.1,14,1,0
4286,430000,120000,4,1,4,12.05,2179.0,120.0,8.0,290.0,11,1,0
4287,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
4288,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
4289,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
4290,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
4291,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
4292,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
4293,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
4294,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
4295,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
4296,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
4297,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
4298,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
4299,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
4300,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
4301,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4302,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
4303,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
4304,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
4305,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
4306,300000,10000,1,1,5,20.51,998.0,67.04,5.0,90.0,8,1,0
4307,355000,68000,4,1,5,22.1,1248.0,76.9,5.0,205.0,9,1,0
4308,180000,35000,1,1,4,22.74,796.0,47.3,5.0,69.0,7,1,0
4309,280000,70000,4,1,5,25.0,1396.0,69.0,5.0,140.0,9,1,0
4310,250000,70000,4,1,5,19.0,1248.0,90.0,5.0,200.0,11,1,0
4311,125000,50000,1,1,5,15.3,1193.0,65.3,5.0,102.0,15,1,0
4312,810000,29700,4,1,5,25.1,1248.0,88.5,5.0,200.0,4,1,0
4313,671000,20000,1,2,5,18.6,1368.0,98.63,5.0,132.3,4,1,0
4314,295000,20000,1,1,5,24.7,796.0,47.3,5.0,69.0,4,1,0
4315,850000,40000,4,1,5,24.52,1248.0,88.5,7.0,200.0,5,1,0
4316,409999,90000,4,1,5,22.9,1248.0,74.0,5.0,190.0,9,1,0
4317,600000,90000,1,1,5,16.02,1373.0,93.7,7.0,130.0,7,1,0
4318,600000,80000,4,1,5,15.96,2523.0,62.1,7.0,195.0,7,1,0
4319,220000,60000,1,1,3,18.9,998.0,67.1,5.0,90.0,10,1,0
4320,550000,56000,4,1,5,23.4,1248.0,74.0,5.0,190.0,9,1,0
4321,650000,50000,4,1,5,14.0,2523.0,75.0,8.0,200.0,8,1,0
4322,655000,50000,4,1,4,14.0,2523.0,75.0,9.0,200.0,8,1,0
4323,130000,74000,4,1,5,13.7,1948.0,68.0,7.0,115.0,16,1,0
4324,400000,123000,4,1,5,19.01,1461.0,108.45,5.0,248.0,8,1,0
4325,155000,54000,1,1,5,19.7,796.0,46.3,5.0,62.0,13,1,0
4326,250000,50000,1,1,5,15.64,1193.0,64.1,5.0,100.0,9,1,0
4327,400000,80000,1,1,4,18.9,1197.0,82.0,5.0,114.0,8,1,0
4328,500000,10000,1,1,5,19.02,1198.0,67.05,5.0,104.0,3,1,0
4329,565000,10000,1,2,5,20.3,1086.0,68.0,5.0,99.0,4,1,0
4330,900000,40000,4,1,5,23.0,1498.0,98.96,5.0,205.0,4,1,0
4331,650000,120000,4,1,5,16.5,1493.0,70.0,7.0,195.0,5,1,0
4332,600000,45000,4,1,5,15.96,2523.0,62.1,7.0,195.0,9,1,0
4333,800000,35000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
4334,575000,60000,4,1,5,22.54,1396.0,88.73,5.0,219.7,7,1,0
4335,550000,40000,1,2,5,17.01,1499.0,110.4,5.0,136.0,6,1,0
4336,190000,80000,1,1,3,15.5,1586.0,103.3,5.0,145.0,11,1,0
4337,750000,37000,4,1,5,23.0,1498.0,98.96,5.0,205.0,5,1,0
4338,625000,22000,1,1,5,21.4,1197.0,83.1,5.0,115.0,4,1,0
4339,799000,60000,4,1,4,22.54,1396.0,88.73,5.0,219.7,4,1,0
4340,300000,57000,1,1,4,20.51,998.0,67.04,5.0,90.0,9,1,0
4341,850000,27000,1,1,5,20.73,1373.0,91.1,5.0,130.0,5,1,0
4342,130000,70000,1,1,5,18.0,995.0,62.0,5.0,90.3,10,1,0
4343,229999,40000,1,1,4,20.92,998.0,67.1,5.0,90.0,11,1,0
4344,400000,60000,1,1,5,23.1,998.0,67.04,5.0,90.0,7,1,0
4345,900000,35000,4,1,5,16.55,2498.0,105.0,6.0,247.0,4,1,0
4346,800000,70000,4,1,5,15.4,1997.0,120.0,7.0,280.0,7,1,0
4347,250999,43000,1,1,4,21.1,814.0,55.2,5.0,74.5,7,1,0
4348,250000,110000,1,1,4,15.0,1368.0,90.0,5.0,116.0,11,1,0
4349,100000,100000,1,1,4,15.7,1172.0,67.0,5.0,96.0,13,1,0
4350,450000,64000,1,1,5,20.4,1197.0,81.8,5.0,113.0,6,1,0
4351,575000,96000,4,1,5,19.87,1461.0,83.8,5.0,200.0,5,1,0
4352,400000,96000,4,1,5,20.46,1461.0,83.8,5.0,200.0,9,1,0
4353,480000,7600,1,1,5,21.63,998.0,67.0,5.0,90.0,3,1,0
4354,490000,7000,1,1,5,21.63,998.0,67.0,5.0,90.0,3,1,0
4355,150000,120000,4,1,4,17.0,1405.0,70.0,5.0,132.435,15,1,0
4356,600000,50000,4,1,5,22.95,1248.0,74.0,5.0,190.0,5,1,0
4357,500000,50000,4,1,4,24.4,1120.0,71.0,5.0,180.4,7,1,0
4358,425000,80000,4,1,5,23.0,1248.0,88.7,5.0,200.0,7,1,0
4359,108000,200000,4,1,4,13.1,1493.0,82.0,5.0,187.0,19,1,0
4360,1030000,190000,4,1,5,12.99,2494.0,100.6,7.0,200.0,7,1,0
4361,360000,34000,1,1,5,20.51,998.0,67.04,5.0,90.0,7,1,0
4362,290000,80000,1,1,4,16.47,1198.0,73.9,5.0,110.0,10,1,0
4363,400000,72000,4,1,5,22.9,1248.0,74.0,5.0,190.0,11,1,0
4364,70000,20000,4,1,5,15.9,1527.0,57.0,5.0,96.0,19,1,0
4365,320000,70000,4,1,4,15.3,2956.0,83.8,7.0,250.0,10,1,0
4366,975000,30000,4,1,5,23.0,1498.0,98.96,5.0,205.0,3,1,0
4367,1227000,5000,1,2,5,18.0,1497.0,117.6,5.0,145.0,3,1,0
4368,755000,29340,4,1,5,22.32,1582.0,126.32,5.0,259.8,8,1,0
4369,215000,120000,4,1,5,20.0,1399.0,68.0,5.0,160.0,11,1,0
4370,735000,200000,4,1,4,12.8,2494.0,102.0,7.0,200.124,11,1,0
4371,190000,70000,1,1,4,19.81,1086.0,68.05,5.0,99.04,15,1,0
4372,1365000,80800,4,1,4,12.99,2494.0,100.6,8.0,200.0,8,1,0
4373,675000,24265,1,1,5,18.7,1199.0,88.7,5.0,110.0,4,0,0
4374,438999,81000,4,1,5,23.4,1248.0,74.0,5.0,190.0,8,0,0
4375,550000,240000,4,1,5,19.98,1461.0,108.5,7.0,245.0,7,1,0
4376,409999,35000,1,1,5,19.1,1197.0,85.8,5.0,114.0,9,1,0
4377,350000,15000,1,1,5,25.17,799.0,53.3,5.0,72.0,3,1,0
4378,135000,49000,4,1,3,25.44,936.0,57.6,5.0,150.0,10,1,0
